CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt
"Sheboygan, WI",101.0,58190.0,1.0,23.87907226,14.56275377,9.7,5.4793216,1.010229749,9.305910368,0.802709213,1.389526176,87.02502879,9.0,0.581113942,115507.0,315.8,0.800057217255041,0.7777777777777778,1.4179104477611941,135.0,0.0,1.0,0.0,1.0,1.0,1.0
"Shelby, IA",28.0,54614.0,0.0,23.55551903,20.87614038,11.0,1.799950686,2.155548625,26.15210325,2.68747281,0.25478754,96.67954303,9.2,0.573093601,12167.0,315.9,0.4292071101195654,0.3076923076923077,1.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0
"Shelby, IL",35.0,49633.0,0.0,22.59088673,18.92411573,10.1,0.804900952,3.69472702,24.29915035,2.952266391,0.214640254,98.02799267,11.6,0.856010092,22363.0,353.6,0.36823918780916487,0.5,3.4285714285714284,14.0,1.0,1.0,1.0,1.0,1.0,0.0
"Shelby, IN",22.0,54639.0,1.0,24.40588712,13.92564587,11.4,3.706454226,1.811627617,13.38797984,1.472886136,0.963183005,93.66729679,11.9,0.479713371,44436.0,359.7,-0.05308221000966483,0.6111111111111112,1.2083333333333333,25.0,0.0,1.0,0.0,1.0,1.0,1.0
"Shelby, KY",83.0,60189.0,1.0,24.82055426,12.02642962,11.6,9.060227219,1.282373954,10.61980712,1.454755566,7.220611304,81.00014261,11.5,0.594228153,42074.0,353.8,-0.06037655657473879,0.55,0.7142857142857143,149.0,0.0,1.0,0.0,1.0,0.0,1.0
"Shelby, MO",21.0,41696.0,0.0,25.05884199,19.44139338,11.5,1.114075004,3.583893969,38.52335593,3.913146444,0.502118312,97.31680527,16.8,1.09613945,6373.0,433.8,-0.7048648744842753,0.5,3.5,23.0,1.0,1.0,1.0,1.0,0.0,1.0
"Shelby, OH",46.0,59149.0,0.0,27.31926431,12.87254922,11.3,1.337433988,2.393182308,16.63186124,2.214008837,1.877668292,93.92995164,8.9,0.627114392,49423.0,361.1,-0.03639661996726173,0.5769230769230769,1.0689655172413792,28.0,0.0,1.0,0.0,1.0,1.0,1.0
"Shelby, TN",27.0,46998.0,1.0,26.38318148,10.26514482,12.2,5.615516297,2.259818609,29.45700384,5.538301687,51.89824976,38.71161782,20.2,1.040909304,927644.0,399.5,-0.615572901157403,0.5652173913043478,0.7952871870397643,50.0,1.0,1.0,1.0,1.0,1.0,1.0
"Shelby, TX",20.0,41519.0,0.0,26.43429739,15.67117259,11.7,16.362779,4.618098571,13.9966767,2.235581771,17.34517447,64.97563659,19.8,0.688599357,25448.0,455.0,-0.9401212173024986,0.6153846153846154,2.3333333333333335,35.0,0.0,1.0,0.0,1.0,1.0,0.0
"Shenandoah, VA",91.0,54281.0,0.0,21.97747244,18.49832115,10.5,6.136737075,2.968788226,6.922240338,0.633944775,1.664563141,90.21979854,11.5,0.76517233,41993.0,300.5,0.701061212216105,0.5161290322580645,1.2,110.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sherburne, MN",77.0,79495.0,1.0,29.12688279,8.25659047,7.1,2.193245121,1.555561082,17.06941624,1.466169972,1.857648109,92.63720494,7.5,0.281333259,88499.0,205.1,2.4712703682777653,0.5769230769230769,0.7346938775510204,83.0,0.0,1.0,0.0,1.0,0.0,1.0
"Sheridan, KS",4.0,51221.0,0.0,23.5915493,22.02660407,11.8,3.286384977,0.918623257,32.08693504,1.357858938,0.117370892,95.30516432,10.9,1.149198844,2556.0,328.7,0.09383722704692055,0.75,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
"Sheridan, MT",5.0,50857.0,0.0,19.44444444,23.10874704,10.3,1.507092199,2.293612156,35.23910963,1.667987,0.206855792,94.59219858,9.4,0.954376164,3384.0,381.4,0.07746442523925162,1.3333333333333333,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sheridan, ND",2.0,38234.0,0.0,15.97274792,29.97728993,11.5,1.211203634,5.806451639,81.57289302,6.82898505,0.0,96.29068887,17.6,0.789889415,1321.0,221.9,1.0776128748161835,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
"Sheridan, NE",13.0,47005.0,0.0,23.64234778,22.16127263,11.3,3.126714207,1.584310916,35.2418944,1.641240447,0.219418541,83.36076065,14.3,2.068057906,5469.0,335.7,0.17726517725893795,1.3333333333333333,1.4,31.0,0.0,0.0,0.0,0.0,1.0,1.0
"Sheridan, WY",47.0,57122.0,0.0,22.27297706,15.62027751,9.8,3.479186701,2.290032517,44.56883342,2.063629631,0.322846545,93.14122819,9.5,0.495562463,29116.0,354.3,0.4477375441683317,1.0,2.0,65.0,0.0,0.0,0.0,1.0,1.0,1.0
"Sherman, KS",6.0,42491.0,0.0,22.4625624,19.0515807,9.4,10.76539101,6.127987725,71.58454725,11.13520993,0.565723794,86.75540765,16.5,0.477125252,6010.0,315.6,0.8871262672167108,0.75,1.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sherman, NE",10.0,42643.0,0.0,22.43020305,23.35025381,10.7,0.983502538,3.415763017,83.43071449,5.229779166,0.095177665,98.19162437,12.5,0.643500644,3152.0,284.3,0.7804092479907891,1.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sherman, OR",6.0,51448.0,0.0,19.7733711,21.75637394,11.1,5.552407932,2.021083316,81.57325681,9.731955883,0.113314448,91.55807365,16.3,2.020785219,1765.0,277.9,0.7203963932456225,0.75,1.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sherman, TX",5.0,54010.0,0.0,30.19116678,13.34871457,10.0,40.44166117,1.608792162,24.74861788,1.25414175,0.395517469,58.07514832,12.8,0.976244712,3034.0,471.2,-0.5925358850493908,0.5,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
"Shiawassee, MI",114.0,50807.0,0.0,24.14647265,14.30330653,11.3,2.399218662,4.005383177,16.48944905,4.037783172,0.431717812,95.17608425,12.4,0.761930899,70648.0,405.7,-0.41156654738019416,0.46875,0.8333333333333334,66.0,0.0,0.0,0.0,1.0,0.0,1.0
"Shoshone, ID",10.0,37497.0,0.0,20.83822953,19.87465727,10.2,2.976889933,2.766358716,8.959027773,2.317671487,0.156678418,93.45084215,21.1,0.728231775,12765.0,355.0,0.3280003287811964,0.6153846153846154,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0
"Sibley, MN",32.0,57052.0,1.0,25.63378432,16.28136083,8.9,7.211349008,1.777817725,1.591492183,0.100600445,0.269276238,90.86431105,8.9,0.53450594,15226.0,261.0,1.4887261351111647,1.0,0.8571428571428571,77.0,0.0,1.0,0.0,1.0,0.0,1.0
"Sierra, CA",2.0,47535.0,0.0,17.03703704,20.86419753,9.6,8.302469136,1.571612471,88.36656568,3.328849488,0.154320988,88.11728395,13.8,0.64808814,3240.0,295.8,0.9967570774014075,0.5,1.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0
"Sierra, NM",13.0,29432.0,0.0,16.08274942,30.64731398,10.1,27.96129463,3.177559785,44.71213482,6.63307606,0.3670337,68.44344344,28.7,1.282051282,11988.0,403.8,-0.05403727757489837,0.5555555555555556,2.25,95.0,0.0,0.0,0.0,0.0,0.0,1.0
"Silver Bow, MT",2.0,42658.0,0.0,21.00584795,16.41520468,8.3,3.66374269,1.838806614,11.86253869,1.483510126,0.301169591,92.14912281,16.7,0.886550592,34200.0,418.0,0.3388340427745135,0.9285714285714286,1.0857142857142856,3.0,0.0,0.0,0.0,1.0,1.0,1.0
"Simpson, KY",17.0,45496.0,0.0,24.63207711,14.26097997,11.6,1.875685347,1.611544285,13.081766,2.026774341,9.320713338,86.22958389,16.0,0.650967423,17327.0,444.0,-0.8191282931811633,0.7142857142857143,0.7142857142857143,13.0,0.0,1.0,0.0,1.0,0.0,1.0
"Simpson, MS",11.0,37742.0,1.0,26.36439661,13.99120096,13.9,1.407119223,5.361648034,10.37558262,1.456661754,34.99254627,62.28775043,24.5,0.998514405,27503.0,431.2,-1.3660873706992887,0.3157894736842105,0.8666666666666667,48.0,1.0,1.0,1.0,1.0,0.0,0.0
"Sioux, IA",45.0,62875.0,0.0,26.84251127,14.2653691,8.9,8.903987657,1.286710016,4.244419667,0.259114757,0.308568716,89.27723712,7.6,0.508248706,33704.0,232.6,1.7276235776790412,0.6666666666666666,1.0,31.0,0.0,1.0,0.0,1.0,1.0,1.0
"Sioux, ND",2.0,32895.0,1.0,36.50373224,7.079219841,13.3,1.974476282,6.691396691,40.96313792,15.93263334,0.144473874,12.44883217,40.4,0.920174833,4153.0,762.7,-3.983852833743491,0.4,0.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0
"Sioux, NE",13.0,55606.0,0.0,22.34935164,21.35774218,8.2,3.966437834,3.207240949,65.4341933,2.371726719,0.076277651,94.5842868,14.0,0.760456274,1311.0,300.0,1.3598983174156656,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
"Siskiyou, CA",90.0,37447.0,0.0,20.76837416,19.55902004,8.6,10.27839644,3.239938423,19.7989239,2.485582648,1.229398664,79.47216036,22.6,0.9625402,44900.0,352.7,0.8027432494394603,0.8,1.7,121.0,0.0,1.0,0.0,1.0,1.0,1.0
"Skagit, WA",244.0,56891.0,1.0,23.72691423,16.14699618,9.1,16.85956493,1.935416264,25.80206542,3.737413464,0.547471792,76.72646085,14.9,0.868422685,116901.0,255.2,1.4805906003680351,0.8421052631578947,1.3132530120481927,383.0,0.0,1.0,0.0,1.0,1.0,1.0
"Skamania, WA",44.0,53733.0,1.0,22.21218146,14.42255558,9.1,4.997288993,2.904938849,4.293874458,0.612478543,0.397614314,89.62588108,14.5,0.707666637,11066.0,254.0,1.490684858504706,0.5,2.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0
"Slope, ND",3.0,56833.0,0.0,20.08253095,18.56946355,9.3,1.650618982,1.257861626,95.2378065,4.214652931,0.0,97.24896836,9.0,0.0,727.0,284.5,1.1771980151272827,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
"Smith, KS",4.0,43872.0,0.0,20.08824293,26.42097067,10.6,1.479366727,1.418247715,37.37019274,2.488170095,0.259538022,96.34051389,12.2,1.328021248,3853.0,350.2,0.25452846318713523,1.0,3.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0
"Smith, MS",13.0,40637.0,0.0,25.83833606,15.2810624,14.4,1.200654903,5.818608226,16.34561892,2.084447512,22.7881875,75.31987145,19.5,0.642398287,16491.0,529.2,-2.3327629078700047,0.5555555555555556,0.6666666666666666,32.0,1.0,1.0,1.0,0.0,0.0,0.0
"Smith, TN",25.0,44556.0,1.0,24.22519044,13.58134196,13.6,2.175727851,3.855641762,1.428315014,0.404386602,2.113116978,93.92674528,18.1,0.641294105,19166.0,393.6,-0.9644139421447109,0.3333333333333333,1.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0
"Smith, TX",152.0,49364.0,1.0,25.65207855,14.23414746,10.2,17.20819783,2.337826427,16.68057055,1.842436102,17.73605959,62.10648788,16.0,0.529510616,209714.0,434.9,-0.34410902548547,0.3917525773195876,0.7875,254.0,0.0,1.0,0.0,1.0,0.0,1.0
"Smyth, VA",30.0,38933.0,0.0,20.85506706,18.15077,9.7,1.636239444,7.306668119,12.15183135,2.66996428,1.956035768,95.13785395,18.1,1.01940013,32208.0,411.7,-0.0066422455005698865,0.4090909090909091,0.9473684210526315,24.0,1.0,1.0,1.0,1.0,0.0,1.0
"Snohomish, WA",267.0,76053.0,1.0,24.41587753,10.30988245,9.9,9.006848115,0.717356709,23.10293825,1.686969591,2.425087792,74.27281712,9.3,0.635143886,713335.0,259.8,1.214198147895974,1.0176211453744493,0.9258555133079848,343.0,0.0,1.0,0.0,1.0,1.0,1.0
"Snyder, PA",152.0,49803.0,0.0,22.40189411,15.47529092,9.9,1.654828472,5.173066972,6.910703883,0.731559712,0.944536799,96.03294544,11.7,0.781407542,39702.0,297.7,0.8953878284127871,2.090909090909091,1.375,257.0,0.0,1.0,0.0,1.0,1.0,1.0
"Socorro, NM",65.0,33673.0,0.0,23.90014553,14.17776783,10.4,48.4943468,3.549828357,37.93355964,7.315716427,0.794805776,37.56296877,23.5,0.738510481,17866.0,294.0,0.7842006683249246,0.6,1.2307692307692308,140.0,0.0,0.0,0.0,0.0,0.0,1.0
"Solano, CA",110.0,67202.0,1.0,24.56428544,11.33365913,9.8,24.03712162,0.86428028,17.5008336,1.14510073,14.21164938,40.79604397,12.0,0.526234065,413344.0,242.0,1.392391868125111,0.8728813559322034,0.9003690036900369,461.0,0.0,1.0,0.0,1.0,1.0,1.0
"Somerset, MD",6.0,38692.0,1.0,16.86815263,13.82697393,13.7,3.260294673,5.008427969,22.74041908,3.188266602,41.86626369,52.11938043,25.8,0.923703958,26470.0,575.2,-2.520473898029417,0.5,0.7142857142857143,18.0,0.0,1.0,0.0,0.0,0.0,1.0
"Somerset, ME",151.0,40165.0,0.0,21.39848357,16.34563835,11.5,0.783104848,4.556733808,15.25125919,3.333787751,0.354216129,96.57080493,18.7,1.337250369,52228.0,339.9,0.08501082471021805,0.2909090909090909,1.4285714285714286,192.0,0.0,1.0,0.0,1.0,1.0,1.0
"Somerset, NJ",81.0,99059.0,1.0,24.99196151,12.36751957,8.4,13.01338099,1.745325521,34.94775115,0.694881141,8.496061142,62.40616614,5.5,0.396441537,323444.0,262.3,1.6201018114723684,1.5774647887323943,1.0434782608695652,85.0,0.0,1.0,0.0,1.0,1.0,1.0
"Somerset, PA",180.0,43608.0,0.0,19.46309588,18.56268169,12.5,1.080497029,5.61328364,16.0164096,3.173884754,2.387383911,95.52751409,14.4,0.816473269,77742.0,387.8,-0.602540557930421,0.8333333333333334,1.457142857142857,163.0,0.0,1.0,0.0,1.0,1.0,1.0
"Somervell, TX",13.0,58040.0,1.0,26.45465253,14.81743227,10.7,19.15194346,0.833530802,0.0,0.0,0.636042403,77.67962309,12.1,0.668760177,8490.0,349.4,0.23279574407639647,0.36363636363636365,1.1111111111111112,40.0,0.0,1.0,0.0,0.0,0.0,0.0
"Sonoma, CA",499.0,66463.0,1.0,22.00368688,13.921691,7.9,24.88850495,1.023553877,15.43648065,0.766481019,1.398906336,66.13795213,11.0,0.577775338,483878.0,254.4,1.8288668002147155,1.5348837209302326,1.7846715328467153,2698.0,0.0,1.0,0.0,1.0,1.0,1.0
"Southampton, VA",17.0,48119.0,0.0,21.09854604,15.22886376,12.6,1.093161012,5.249447447,22.45941175,2.706409328,37.11900915,59.97845988,15.2,0.832925924,18570.0,269.5,0.3641228321745264,0.29411764705882354,1.0,41.0,1.0,1.0,1.0,0.0,0.0,0.0
"Spalding, GA",23.0,41250.0,1.0,25.30082874,13.32698641,12.9,3.82532424,2.703428122,15.62514384,3.687940089,32.67679054,60.84622228,22.2,0.998199327,64073.0,390.3,-0.7374191605225633,0.37209302325581395,0.8478260869565217,29.0,0.0,0.0,0.0,1.0,0.0,0.0
"Spartanburg, SC",131.0,45768.0,1.0,24.42781922,13.44567668,12.8,5.859159289,3.719813773,31.53598412,4.906726124,20.44093181,70.05947796,15.0,1.060335821,284307.0,375.0,-0.580255144744824,0.367816091954023,0.98,248.0,0.0,0.0,0.0,1.0,0.0,1.0
"Spencer, IN",33.0,56451.0,0.0,24.16475754,15.01050019,10.8,2.467544864,2.161478104,0.010001509,0.001366733,0.458190149,95.93833524,9.4,0.559901457,20952.0,306.7,0.5635208715710806,0.4,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0
"Spink, SD",4.0,46504.0,0.0,24.89477786,20.12470772,9.9,1.106780982,1.429622295,43.5972276,2.10793428,0.265003897,96.55494934,12.1,0.605052186,6415.0,270.4,1.1250322010220486,0.8,2.3333333333333335,18.0,1.0,1.0,1.0,1.0,1.0,0.0
"Spokane, WA",406.0,48676.0,1.0,23.2379287,12.93851505,9.3,4.511683478,0.947279226,15.78690574,2.217192196,1.637023817,86.71706057,15.5,0.68648162,471221.0,267.2,1.322723569930954,0.9324324324324325,0.9093567251461988,352.0,0.0,1.0,0.0,1.0,1.0,1.0
"Spotsylvania, VA",38.0,76181.0,1.0,27.8135902,9.897301404,12.6,7.58025115,1.410725868,23.42873862,1.879845438,14.94971282,71.96009706,7.7,0.62723444,122397.0,267.1,0.3843113484478678,0.6071428571428571,0.9090909090909091,45.0,1.0,1.0,1.0,1.0,0.0,1.0
"St. Charles, MO",37.0,74009.0,1.0,25.75974035,11.20102085,8.4,2.76932466,1.6115131,37.85125059,1.729356474,4.113069892,89.06833849,6.3,0.430832605,360485.0,299.7,1.3054974328794609,0.73,0.9730769230769231,58.0,1.0,1.0,1.0,1.0,1.0,1.0
"St. Clair, IL",38.0,50416.0,1.0,25.39769529,12.51962556,12.7,3.253029001,3.256813516,33.64078061,5.3587944,30.31223154,62.897325,16.4,0.831913749,270056.0,349.1,-0.33392518209315875,0.5916666666666667,0.9117647058823529,43.0,1.0,1.0,1.0,1.0,1.0,1.0
"St. Clair, MI",137.0,51183.0,1.0,23.68314524,14.51852306,11.2,2.887634936,4.372739525,34.10061757,7.264851712,2.367517174,92.1326055,12.8,1.039047002,163040.0,458.1,-0.8238869281463012,0.6666666666666666,1.3604651162790697,103.0,0.0,0.0,0.0,1.0,1.0,1.0
"St. Clair, MO",12.0,35128.0,0.0,19.98980112,23.40642529,12.4,1.733809281,5.702583004,9.340965647,1.721101107,0.479347272,95.5226925,22.6,1.36338048,9805.0,491.5,-1.4463904740392066,1.0,5.5,38.0,1.0,1.0,1.0,0.0,1.0,0.0
"St. Croix, WI",122.0,74624.0,1.0,27.1302389,10.03971783,7.2,2.006046594,1.99601913,12.77849548,0.637323981,0.64259885,94.72405003,5.7,0.480005944,84345.0,236.8,2.1761514912988575,0.5428571428571428,1.5681818181818181,83.0,0.0,1.0,0.0,1.0,1.0,1.0
"St. Francis, AR",14.0,31625.0,0.0,23.62870691,12.19831552,16.4,4.066105174,7.482310696,27.10820499,7.426433773,51.5429259,42.37030222,30.7,1.313207457,28258.0,497.6,-2.6361919343080613,0.5,1.2307692307692308,34.0,1.0,1.0,1.0,0.0,1.0,1.0
"St. Francois, MO",32.0,41222.0,0.0,22.04440092,14.31172448,12.2,1.19034869,2.618293718,15.10986875,2.653687449,4.221300815,92.76610719,18.2,0.828061552,65359.0,503.6,-1.4912497945135983,0.38095238095238093,0.9523809523809523,37.0,1.0,1.0,1.0,1.0,0.0,1.0
"St. Johns, FL",21.0,71896.0,1.0,23.07473729,15.67730834,9.0,5.247343966,2.430178133,25.38910909,2.107067314,5.466246402,85.34774441,9.8,0.539102222,190039.0,248.1,1.5687771855451902,0.8923076923076924,1.7079646017699115,60.0,0.0,1.0,0.0,1.0,0.0,1.0
"St. Joseph, IN",69.0,46881.0,1.0,24.66967119,13.32366791,9.9,7.265922654,1.677745123,31.24738986,3.033742354,12.51521929,75.5629732,16.7,0.663928353,266931.0,336.9,0.5656420626148732,0.7340425531914894,1.0919540229885059,55.0,0.0,1.0,0.0,1.0,0.0,1.0
"St. Joseph, MI",90.0,46667.0,0.0,25.89933926,14.85112978,10.8,6.581287218,3.681457428,11.64041638,2.013408965,2.536911657,87.98433804,14.7,1.059554357,61295.0,470.3,-0.8126629877283772,0.8387096774193549,1.4242424242424243,104.0,0.0,0.0,0.0,1.0,1.0,1.0
"St. Lawrence, NY",235.0,42811.0,0.0,21.26509683,13.89355392,10.6,1.917029944,4.731760516,17.37470627,2.774750525,2.017973272,92.85267634,18.5,0.958579847,111944.0,379.1,0.011425079728978934,0.5862068965517241,1.706896551724138,294.0,0.0,1.0,0.0,1.0,1.0,1.0
"St. Louis, MN",107.0,50141.0,1.0,19.75717439,15.89004425,9.8,1.203140451,3.439856338,25.61381809,3.575906614,1.342482994,92.28022335,13.4,0.642308851,200226.0,266.4,1.1871419526794709,0.5142857142857142,1.7211538461538463,108.0,0.0,1.0,0.0,1.0,0.0,1.0
"St. Louis, MO",22.0,61569.0,1.0,23.44192025,14.96495334,13.5,3.485815581,1.607810662,26.75831252,2.216025621,48.97962379,68.87043848,25.5,1.052103893,998954.0,338.0,-0.4682510906104426,0.7886904761904762,0.9125615763546798,45.0,1.0,1.0,1.0,1.0,1.0,1.0
"St. Lucie, FL",22.0,45918.0,1.0,22.32197819,19.93527461,11.5,16.55753108,1.909067025,36.86657124,4.417543416,18.49353286,61.20904715,16.4,0.645257504,277789.0,283.5,0.5594409571337472,0.6210526315789474,1.4083333333333334,126.0,0.0,1.0,0.0,1.0,0.0,1.0
"St. Mary's, MD",84.0,83148.0,1.0,26.23465302,10.25287444,11.0,3.777424846,3.768427516,18.63502905,1.901055785,14.10447832,76.46337172,8.7,0.442713351,105151.0,320.6,0.38967126575093763,0.7575757575757576,0.8714285714285714,198.0,0.0,1.0,0.0,1.0,0.0,1.0
"Stafford, KS",9.0,47129.0,0.0,23.37164751,20.96010818,11.9,11.92247014,2.660490441,30.52040768,2.722096817,0.225377507,85.75614154,12.8,0.688389169,4437.0,297.5,0.3278257140651762,1.5,7.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0
"Stafford, VA",27.0,95666.0,1.0,28.84360388,7.338652771,8.3,9.208210234,1.036254192,25.7623793,0.905302056,16.48482875,67.79879188,5.4,0.455891985,128961.0,266.2,1.6157576970633745,0.4358974358974359,0.8857142857142857,22.0,1.0,1.0,1.0,1.0,0.0,0.0
"Stanislaus, CA",220.0,51949.0,1.0,28.60475107,10.65811648,9.7,41.9198644,1.023290584,11.74443275,1.704805954,2.539590594,46.73371523,19.5,0.850861691,514453.0,385.3,0.2154314335061883,1.0833333333333333,0.7804878048780488,2493.0,0.0,1.0,0.0,1.0,1.0,1.0
"Stanley, SD",2.0,62015.0,0.0,24.30883345,15.81254214,9.8,0.708024275,1.140760918,19.24542798,1.319683231,0.303438975,89.54821308,8.3,0.673627484,2966.0,190.5,1.8256037798239013,0.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
"Stanly, NC",56.0,44878.0,0.0,22.6673269,15.69200297,12.1,3.575142362,3.269859335,5.571893423,1.080696198,10.87727985,82.32565817,17.1,0.828160768,60585.0,436.6,-0.8991914906809573,0.6666666666666666,1.1904761904761905,69.0,0.0,1.0,0.0,1.0,1.0,1.0
"Stanton, KS",1.0,55341.0,0.0,29.08277405,15.5704698,11.1,37.04697987,0.020729707,10.54221346,0.556526098,0.536912752,60.44742729,10.9,0.459770115,2235.0,279.0,0.7111433232870075,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
"Stanton, NE",16.0,56423.0,0.0,27.47593408,14.11323217,9.5,4.584760972,2.019795707,57.72765212,5.311322108,0.587371512,93.47364986,8.5,0.328461159,6129.0,293.4,1.0454078182099356,0.6666666666666666,2.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
"Stark, IL",11.0,50083.0,1.0,23.54020687,19.91991992,12.2,0.984317651,4.634459679,30.02026271,2.64622911,0.4671338,97.1971972,12.7,1.079156856,5994.0,349.0,-0.19077287123917205,1.0,2.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0
"Stark, ND",12.0,76844.0,0.0,21.43063763,16.01305839,8.0,1.876110583,0.699673458,16.99073023,1.266730183,0.768626803,94.07413529,7.5,0.510502658,24199.0,308.9,1.3419570186390626,0.4666666666666667,0.95,7.0,0.0,1.0,0.0,1.0,0.0,1.0
"Stark, OH",197.0,48976.0,1.0,22.89382458,16.23542944,12.9,1.588184863,1.840883724,28.82278792,3.337741145,7.527437125,87.72877583,13.4,0.671347425,375586.0,322.8,-0.1696171403348287,0.7803030303030303,0.8795986622073578,153.0,0.0,1.0,0.0,1.0,1.0,1.0
"Starke, IN",12.0,48106.0,0.0,24.3804306,15.30197321,13.6,3.278688525,3.145440177,5.582463944,1.038019832,0.26965715,95.07340667,14.8,0.832866641,23363.0,491.7,-1.7896195448175514,0.8,1.2,17.0,0.0,1.0,0.0,1.0,0.0,1.0
"Starr, TX",42.0,28292.0,0.0,33.91615274,10.30868652,8.4,95.68462144,5.762402271,44.95385477,20.8862465,0.02460307,4.016861304,30.9,1.86372366,60968.0,346.0,0.9160273064395776,0.3333333333333333,0.5666666666666667,97.0,0.0,1.0,0.0,1.0,0.0,0.0
"Ste. Genevieve, MO",44.0,52806.0,0.0,23.26260678,16.04298705,10.5,0.821162855,2.549409087,20.21477216,2.898591768,0.644805732,97.03499587,10.9,0.521420519,18145.0,407.0,-0.19480419741343183,0.5,1.7777777777777777,20.0,1.0,1.0,1.0,0.0,1.0,1.0
"Stearns, MN",166.0,55244.0,1.0,23.16750973,12.1002111,7.6,2.781428818,1.923194805,17.41978546,1.196298779,3.050278143,90.55509088,13.5,0.497451728,150642.0,231.3,2.1085679429511877,1.0416666666666667,0.9292035398230089,156.0,0.0,1.0,0.0,1.0,1.0,1.0
"Steele, MN",38.0,60970.0,0.0,26.38342082,14.40835521,8.0,6.239063867,1.466291451,21.60403469,2.1543961,2.742235346,88.97637795,9.4,0.681405209,36576.0,226.9,2.0317313246449027,0.8571428571428571,1.2608695652173914,39.0,0.0,1.0,0.0,1.0,0.0,1.0
"Steele, ND",0.0,61352.0,0.0,21.3164557,22.32911392,11.4,1.012658228,1.765444999,87.7559798,3.48049677,0.151898734,97.01265823,7.8,1.005530417,1975.0,260.4,0.7822176507998471,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
"Stephens, GA",17.0,38503.0,0.0,22.73925501,16.6112703,12.6,2.418338109,3.856037849,13.29195994,2.623796191,10.77745941,84.07258835,21.2,1.139392067,26175.0,382.2,-0.5838962444944763,0.3157894736842105,1.1428571428571428,16.0,0.0,0.0,0.0,1.0,0.0,0.0
"Stephens, OK",19.0,47949.0,0.0,24.02770378,17.31042444,13.5,6.193393713,1.652980089,15.03952581,2.092957646,1.866897532,82.51864678,15.6,0.781616383,45048.0,476.5,-1.6332967172178683,0.32432432432432434,1.4090909090909092,62.0,1.0,1.0,1.0,0.0,0.0,0.0
"Stephens, TX",5.0,45410.0,0.0,23.93561786,18.15160955,10.0,20.88265836,2.506290417,22.78369367,4.775384379,2.024922118,75.69055036,18.2,1.118272753,9630.0,442.3,-0.349432501591235,0.2,0.75,38.0,0.0,1.0,0.0,0.0,0.0,0.0
"Stephenson, IL",51.0,46430.0,0.0,22.65934481,18.77554442,12.5,2.946909518,1.916237312,7.447060444,1.042198428,8.857496175,85.12083167,13.0,0.855356091,47711.0,288.1,0.23612405559131425,0.5416666666666666,1.2333333333333334,29.0,1.0,1.0,1.0,1.0,0.0,1.0
"Sterling, TX",2.0,62759.0,0.0,24.40944882,16.36045494,10.1,31.93350831,2.947368427,100.0000004,4.842105277,1.13735783,64.12948381,11.6,0.839630563,1143.0,284.0,0.9537061597360735,2.0,0.6666666666666666,15.0,0.0,1.0,0.0,0.0,0.0,0.0
"Steuben, IN",22.0,53191.0,0.0,22.9194091,14.88957145,10.4,2.872604944,2.716414908,18.77526088,2.179190426,0.453415241,95.10896592,10.1,0.935314344,34185.0,360.5,0.22481052991774914,0.6086956521739131,1.48,22.0,0.0,1.0,0.0,1.0,1.0,1.0
"Steuben, NY",230.0,47352.0,0.0,23.43469037,15.87837155,11.2,1.384988383,3.443542409,8.298245564,1.142389227,1.502171937,94.42974038,15.4,0.77980679,98990.0,364.6,-0.037375981664031804,0.4642857142857143,1.7755102040816326,259.0,0.0,1.0,0.0,1.0,1.0,1.0
